cds	logFC	adj.P.Val	Up_Regulation	TAIR_ID	evalue	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145460_c1_g1_i8:180-1070(+)	5.91155374465097	0.000395171036784667	R_cType	AT3G12500	6.52e-128	| Symbols: ATHCHIB, PR3, PR-3, CHI-B, B-CHI, HCHIB | basic chitinase | chr3:3962501-3963984 REVERSE LENGTH=335
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145590_c0_g3_i2:96-1097(+)	3.29831307821434	0.00251222360078698	R_cType	AT1G58340	1.06e-47	| Symbols: ZF14 | MATE efflux family protein | chr1:21653162-21655117 FORWARD LENGTH=532
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145602_c2_g1_i3:1-1377(-)	4.63749999909146	0.0340090460229818	R_cType	AT1G47530	1.8e-177	| Symbols:  | MATE efflux family protein | chr1:17451724-17454110 FORWARD LENGTH=484
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR146251_c0_g2_i1:369-704(+)	7.31124028166409	0.00296625070266273	R_cType	AT3G04300	7.77e-42	| Symbols:  | RmlC-like cupins superfamily protein | chr3:1140318-1140723 FORWARD LENGTH=96
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR146757_c0_g4_i1:556-1548(-)	2.75665650864827	0.00323640634968304	R_cType	AT5G15310	6.36e-102	| Symbols: ATMYB16, ATMIXTA, MYB16 | myb domain protein 16 | chr5:4974894-4976106 FORWARD LENGTH=315
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR146889_c0_g1_i1:306-1670(-)	5.88043538603967	0.00186301801733548	R_cType	AT3G54400	4.01e-85	| Symbols:  | Eukaryotic aspartyl protease family protein | chr3:20140291-20142599 REVERSE LENGTH=425
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR1470_c0_g1_i1:1048-2409(+)	6.96589753170778	0.0112732671788026	R_cType	AT2G35610	0	| Symbols: XEG113 | xyloglucanase 113 | chr2:14947617-14951106 REVERSE LENGTH=644
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR1470_c0_g1_i2:552-1205(+)	6.97392354650739	0.0126847560923552	R_cType	AT2G35610	2.15e-59	| Symbols: XEG113 | xyloglucanase 113 | chr2:14947617-14951106 REVERSE LENGTH=644
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR147377_c0_g1_i1:81-1463(+)	9.3350750373031	0.0122326515627526	R_cType	AT5G06390	8.96e-156	| Symbols: FLA17 | FASCICLIN-like arabinogalactan protein 17 precursor | chr5:1952939-1955047 FORWARD LENGTH=458
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR147566_c5_g12_i1:3-482(-)	2.24837705414175	0.00885441517199328	R_cType	AT5G14930	8.5e-24	| Symbols: SAG101 | senescence-associated gene 101 | chr5:4828754-4830769 FORWARD LENGTH=537
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR147566_c5_g6_i2:1-408(-)	2.66733046871255	0.00152358196670491	R_cType	AT3G52430	2.16e-26	| Symbols: PAD4, ATPAD4 | alpha/beta-Hydrolases superfamily protein | chr3:19431566-19434292 FORWARD LENGTH=541
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR147636_c1_g1_i1:3-992(+)	6.29909513203157	0.0080975624078375	R_cType	AT3G02940	1.42e-15	| Symbols: MYB107, AtMYB107 | myb domain protein 107 | chr3:662141-663830 FORWARD LENGTH=321
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR148556_c0_g1_i1:445-1494(+)	2.53799925376227	0.000127673274584559	R_cType	AT3G46440	0	| Symbols: UXS5 | UDP-XYL synthase 5 | chr3:17089268-17091611 REVERSE LENGTH=341
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR148705_c0_g1_i1:2-1591(+)	4.43146510739362	0.0353771930169888	R_cType	AT4G33300	4.37e-117	| Symbols: ADR1-L1 | ADR1-like 1 | chr4:16051162-16054005 REVERSE LENGTH=816
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR148757_c0_g3_i1:362-1489(+)	4.75059083081588	0.0280260713653334	R_cType	AT1G67340	5.4e-154	| Symbols:  | HCP-like superfamily protein with MYND-type zinc finger | chr1:25230323-25231622 FORWARD LENGTH=379
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR149010_c0_g1_i1:828-2357(-)	4.5948194917252	0.000114997973951872	R_cType	AT3G59110	0	| Symbols:  | Protein kinase superfamily protein | chr3:21855673-21857847 FORWARD LENGTH=512
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR149114_c0_g1_i1:1-690(+)	3.65350555391862	0.00933775218392187	R_cType	AT5G45120	4.73e-57	| Symbols:  | Eukaryotic aspartyl protease family protein | chr5:18241003-18242478 FORWARD LENGTH=491
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR149466_c0_g1_i1:136-1860(+)	4.98476128860609	0.0346379019202673	R_cType	AT5G60020	0	| Symbols: LAC17, ATLAC17 | laccase 17 | chr5:24168072-24170223 FORWARD LENGTH=577
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR149481_c0_g2_i2:1-1473(+)	4.2831620913332	0.0472426944741579	R_cType	AT3G02645	2.3e-12	| Symbols:  | Plant protein of unknown function (DUF247) | chr3:566271-567860 FORWARD LENGTH=529
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR149545_c2_g2_i1:2-757(+)	2.50543883957832	0.000395171036784667	R_cType	AT4G38620	3.84e-81	| Symbols: ATMYB4, MYB4 | myb domain protein 4 | chr4:18053866-18054876 FORWARD LENGTH=282
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR149681_c0_g2_i1:3-503(+)	4.26422112618821	0.00517890010112739	R_cType	AT3G52430	1.83e-14	| Symbols: PAD4, ATPAD4 | alpha/beta-Hydrolases superfamily protein | chr3:19431566-19434292 FORWARD LENGTH=541
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150607_c0_g1_i1:394-1989(+)	5.8530829690795	0.000395171036784667	R_cType	AT3G01040	0	| Symbols: GAUT13 | galacturonosyltransferase 13 | chr3:9392-11979 FORWARD LENGTH=532
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150626_c1_g4_i1:2-688(-)	4.34608728001196	0.00785531077781693	R_cType	AT1G17020	5.52e-43	| Symbols: SRG1, ATSRG1 | senescence-related gene 1 | chr1:5820258-5821741 FORWARD LENGTH=358
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150641_c0_g2_i1:3-1298(-)	4.42625358254354	0.0421599126032621	R_cType	AT3G14170	9.28e-58	| Symbols:  | Plant protein of unknown function (DUF936) | chr3:4696115-4697989 REVERSE LENGTH=505
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR1506_c0_g1_i2:604-3486(-)	2.07505057569946	0.0466610060757775	R_cType	AT1G63440	0	| Symbols: HMA5 | heavy metal atpase 5 | chr1:23527655-23531109 FORWARD LENGTH=995
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150732_c0_g1_i1:398-1603(+)	2.04023797586037	0.00722633059016028	R_cType	AT3G06260	2.81e-157	| Symbols: GATL4 | galacturonosyltransferase-like 4 | chr3:1893804-1894859 REVERSE LENGTH=351
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150758_c0_g1_i1:814-1119(-)	6.45434514858774	0.00781163485335299	R_cType	AT5G26170	1.1e-29	| Symbols: WRKY50, ATWRKY50 | WRKY DNA-binding protein 50 | chr5:9147176-9148128 REVERSE LENGTH=173
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150758_c0_g1_i2:312-935(-)	3.89953694654538	0.00546598600410809	R_cType	AT1G29860	2.76e-31	| Symbols: WRKY71, ATWRKY71 | WRKY DNA-binding protein 71 | chr1:10454482-10455652 FORWARD LENGTH=282
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150871_c0_g1_i1:1-579(-)	3.33815560849833	0.0118278143694412	R_cType	AT5G08380	6.89e-79	| Symbols: AtAGAL1, AGAL1 | alpha-galactosidase 1 | chr5:2694851-2697616 REVERSE LENGTH=410
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150876_c1_g1_i1:170-1810(-)	2.35445974169168	0.00211939558680171	R_cType	AT5G54130	7.78e-170	| Symbols:  | Calcium-binding endonuclease/exonuclease/phosphatase family | chr5:21962900-21965279 FORWARD LENGTH=436
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR151156_c6_g1_i1:2-331(+)	2.24375698579434	0.000691745330347241	R_cType	AT3G02230	2.12e-69	| Symbols: RGP1, ATRGP1 | reversibly glycosylated polypeptide 1 | chr3:415463-417304 FORWARD LENGTH=357
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR151784_c0_g1_i1:458-1627(-)	3.25029199497758	0.00243994940150492	R_cType	AT3G27000	0	| Symbols: ARP2, ATARP2, WRM | actin related protein 2 | chr3:9952787-9955784 REVERSE LENGTH=389
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR151802_c0_g1_i1:1157-1897(-)	2.79037445878467	0.0396718381037165	R_cType	AT2G48110	1.51e-67	| Symbols: REF4, MED33B | reduced epidermal fluorescence 4 | chr2:19673370-19679494 FORWARD LENGTH=1275
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR151815_c2_g20_i1:4-357(-)	2.02199026643323	0.00696937071988373	R_cType	AT2G02120	4.6e-17	| Symbols: PDF2.1, LCR70 | Scorpion toxin-like knottin superfamily protein | chr2:538319-538842 FORWARD LENGTH=77
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR151815_c2_g4_i1:4-357(-)	2.19849582773028	0.0452426254541149	R_cType	AT2G02120	3.35e-17	| Symbols: PDF2.1, LCR70 | Scorpion toxin-like knottin superfamily protein | chr2:538319-538842 FORWARD LENGTH=77
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR151855_c0_g1_i1:547-1521(+)	3.24527191938284	0.000245503509616569	R_cType	AT1G15950	9.79e-173	| Symbols: CCR1, IRX4, ATCCR1 | cinnamoyl coa reductase 1 | chr1:5478855-5481915 FORWARD LENGTH=344
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR152145_c0_g1_i1:229-1365(+)	3.52354698201539	0.00251222360078698	R_cType	AT1G30825	1.81e-115	| Symbols: ARPC2A, DIS2 | Arp2/3 complex, 34 kD subunit p34-Arc | chr1:10961106-10962999 FORWARD LENGTH=318
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR152265_c0_g1_i1:3-638(+)	3.60805417646534	0.0305605266434943	R_cType	AT1G16670	2.53e-59	| Symbols:  | Protein kinase superfamily protein | chr1:5697846-5699492 FORWARD LENGTH=390
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR152432_c0_g1_i1:341-2503(-)	3.00657853566411	0.000370628188432277	R_cType	AT3G53260	0	| Symbols: PAL2, ATPAL2 | phenylalanine ammonia-lyase 2 | chr3:19744256-19746619 REVERSE LENGTH=717
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR152474_c0_g1_i1:855-3650(+)	4.43778812419896	0.0350010076232396	R_cType	AT5G15580	1.59e-19	| Symbols: LNG1 | longifolia1 | chr5:5068495-5071930 REVERSE LENGTH=927
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR152693_c0_g1_i1:235-972(+)	5.36885540490928	0.0139535416393026	R_cType	AT2G27080	1.11e-52	| Symbols:  | Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family | chr2:11566383-11567165 FORWARD LENGTH=260
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR153033_c0_g1_i1:150-1526(+)	2.67715011966102	0.00335297335542699	R_cType	AT1G53210	2.06e-129	| Symbols:  | sodium/calcium exchanger family protein / calcium-binding EF hand family protein | chr1:19844790-19847533 FORWARD LENGTH=585
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR153033_c0_g1_i1:1399-1920(+)	2.04596250142074	0.00302249736530644	R_cType	AT1G53210	1.35e-64	| Symbols:  | sodium/calcium exchanger family protein / calcium-binding EF hand family protein | chr1:19844790-19847533 FORWARD LENGTH=585
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR153115_c0_g1_i1:247-579(-)	2.90966395294745	0.00607619310791559	R_cType	AT4G33720	2.58e-47	| Symbols:  | CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein | chr4:16182813-16183304 FORWARD LENGTH=163
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR153173_c1_g1_i3:2-439(+)	3.01157638680066	0.0257931083411922	R_cType	AT5G57870	7.21e-14	| Symbols: eIFiso4G1 | MIF4G domain-containing protein / MA3 domain-containing protein | chr5:23439755-23443433 FORWARD LENGTH=780
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR153513_c0_g1_i1:1-504(-)	2.26264165546808	0.0104975993376323	R_cType	AT3G11650	1.37e-19	| Symbols: NHL2 | NDR1/HIN1-like 2 | chr3:3676264-3676986 REVERSE LENGTH=240
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR154358_c0_g1_i1:953-3496(-)	4.37896102635189	0.0306540960138372	R_cType	AT2G41890	4.72e-159	| Symbols:  | curculin-like (mannose-binding) lectin family protein / PAN domain-containing protein | chr2:17478058-17480352 REVERSE LENGTH=764
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15445_c3_g1_i1:2-520(-)	2.09805356159238	0.0317997223965721	R_cType	AT1G59610	1.2e-18	| Symbols: ADL3, CF1, DRP2B, DL3 | dynamin-like 3 | chr1:21893413-21900780 FORWARD LENGTH=920
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15451_c0_g2_i5:157-2052(+)	4.69182263294447	0.0242310557744006	R_cType	AT1G79620	5.38e-60	| Symbols:  | Leucine-rich repeat protein kinase family protein | chr1:29957633-29962174 REVERSE LENGTH=971
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR154737_c0_g1_i2:248-844(-)	4.14311108571484	0.0102497134065956	R_cType	AT5G19730	6.99e-109	| Symbols:  | Pectin lyase-like superfamily protein | chr5:6670562-6673202 FORWARD LENGTH=383
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR154788_c0_g1_i1:763-2301(-)	2.94834252689208	6.03485030049498e-05	R_cType	AT2G40890	0	| Symbols: CYP98A3 | cytochrome P450, family 98, subfamily A, polypeptide 3 | chr2:17058291-17060532 REVERSE LENGTH=508
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR154902_c1_g1_i1:309-1331(-)	3.71324755575987	0.00529049562862756	R_cType	AT5G66390	6.39e-130	| Symbols:  | Peroxidase superfamily protein | chr5:26516063-26517329 REVERSE LENGTH=336
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR154902_c1_g1_i2:309-1334(-)	2.93719764151052	0.0118132024854032	R_cType	AT5G66390	1.7e-127	| Symbols:  | Peroxidase superfamily protein | chr5:26516063-26517329 REVERSE LENGTH=336
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155050_c0_g1_i1:3-788(+)	4.67260524222982	0.0094967513394624	R_cType	AT5G64810	6.13e-28	| Symbols: WRKY51, ATWRKY51 | WRKY DNA-binding protein 51 | chr5:25908415-25909687 FORWARD LENGTH=194
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155129_c0_g1_i1:713-2053(+)	2.65362133877313	0.0257931083411922	R_cType	AT3G26670	0	| Symbols:  | Protein of unknown function (DUF803) | chr3:9798236-9800562 REVERSE LENGTH=441
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155395_c1_g1_i1:1-315(+)	3.5507203894898	0.01523151249172	R_cType	AT5G63180	4.7e-63	| Symbols:  | Pectin lyase-like superfamily protein | chr5:25341106-25343113 REVERSE LENGTH=432
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155395_c1_g3_i1:1-420(+)	6.10390682958915	0.0257757856861337	R_cType	AT3G27400	6.06e-84	| Symbols:  | Pectin lyase-like superfamily protein | chr3:10140323-10143023 FORWARD LENGTH=412
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155550_c1_g1_i5:1-516(+)	2.86933715855302	0.00255794566173422	R_cType	AT1G10360	4.82e-44	| Symbols: ATGSTU18, GST29, GSTU18 | glutathione S-transferase TAU 18 | chr1:3395738-3396806 REVERSE LENGTH=227
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155588_c1_g1_i2:2-1087(-)	5.52650056743303	0.0227266848097283	R_cType	AT3G55020	1.76e-93	| Symbols:  | Ypt/Rab-GAP domain of gyp1p superfamily protein | chr3:20389278-20394713 REVERSE LENGTH=777
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155607_c1_g12_i1:1-465(+)	4.08840190699187	0.0134916374756996	R_cType	AT3G52500	2.76e-23	| Symbols:  | Eukaryotic aspartyl protease family protein | chr3:19465644-19467053 REVERSE LENGTH=469
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155607_c1_g15_i2:1-492(+)	4.59931667208036	0.022127377696376	R_cType	AT3G52500	6.69e-29	| Symbols:  | Eukaryotic aspartyl protease family protein | chr3:19465644-19467053 REVERSE LENGTH=469
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155607_c1_g4_i1:1-306(+)	4.09117999931567	0.0455738654909144	R_cType	AT3G52500	7.28e-21	| Symbols:  | Eukaryotic aspartyl protease family protein | chr3:19465644-19467053 REVERSE LENGTH=469
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156101_c0_g1_i1:2-691(+)	4.72492852395034	0.0183692114451737	R_cType	AT3G11600	2.31e-12	| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: response to karrikin; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 12 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G06270.1); Has 171 Blast hits to 171 proteins in 15 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 171; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr3:3667337-3667690 FORWARD LENGTH=117
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156729_c1_g1_i1:3-767(+)	5.64166267145441	0.00448511735913532	R_cType	AT5G45120	1.2e-45	| Symbols:  | Eukaryotic aspartyl protease family protein | chr5:18241003-18242478 FORWARD LENGTH=491
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156742_c1_g2_i1:277-1890(-)	6.62943029768348	0.0263107196364546	R_cType	AT2G45560	1.78e-153	| Symbols: CYP76C1 | cytochrome P450, family 76, subfamily C, polypeptide 1 | chr2:18776391-18778354 REVERSE LENGTH=512
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156742_c1_g2_i2:276-737(-)	3.36957155894404	0.0325009247753899	R_cType	AT5G07990	2.25e-58	| Symbols: TT7, CYP75B1, D501 | Cytochrome P450 superfamily protein | chr5:2560437-2562859 FORWARD LENGTH=513
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156881_c3_g3_i1:227-568(+)	4.17846938463922	0.0145608826034981	R_cType	AT3G01220	3.04e-28	| Symbols: ATHB20, HB20 | homeobox protein 20 | chr3:73599-75295 FORWARD LENGTH=286
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157264_c0_g1_i1:286-2523(-)	7.66402322901432	0.00111117908250631	R_cType	AT2G24070	5.01e-43	| Symbols: QWRF4 | Family of unknown function (DUF566)  | chr2:10231822-10233986 REVERSE LENGTH=609
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157264_c0_g1_i2:286-2436(-)	3.68635597088708	0.029119279408353	R_cType	AT2G24070	1.95e-43	| Symbols: QWRF4 | Family of unknown function (DUF566)  | chr2:10231822-10233986 REVERSE LENGTH=609
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	4.76836634874929	0.0305066649074505	R_cType	AT1G56130	3.51e-52	| Symbols:  | Leucine-rich repeat transmembrane protein kinase | chr1:20994931-21000887 REVERSE LENGTH=1032
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	4.76836634874929	0.0305066649074505	R_cType	AT1G56130	2.59e-14	| Symbols:  | Leucine-rich repeat transmembrane protein kinase | chr1:20994931-21000887 REVERSE LENGTH=1032
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157559_c0_g2_i1:124-2079(+)	7.09151859801366	0.0129243623034098	R_cType	AT3G03305	3.95e-133	| Symbols:  | Calcineurin-like metallo-phosphoesterase superfamily protein | chr3:775504-778271 REVERSE LENGTH=743
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i1:290-643(+)	4.63998016725741	0.00111680016884714	R_cType	AT1G10460	1.34e-27	| Symbols: GLP7 | germin-like protein 7 | chr1:3439578-3440231 REVERSE LENGTH=217
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i2:2-601(+)	6.47811769042933	0.0122938055093791	R_cType	AT1G10460	2.58e-26	| Symbols: GLP7 | germin-like protein 7 | chr1:3439578-3440231 REVERSE LENGTH=217
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i3:2-928(+)	7.07449569664536	0.000651671425413476	Both	AT1G10460	2.38e-68	| Symbols: GLP7 | germin-like protein 7 | chr1:3439578-3440231 REVERSE LENGTH=217
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i1:164-1234(-)	3.70053200255864	0.0002449601522711	R_cType	AT1G26650	5.36e-47	| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G69430.1); Has 205 Blast hits to 204 proteins in 17 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 205; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr1:9210335-9211342 FORWARD LENGTH=335
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i4:470-1552(-)	5.2229999390143	0.00017298861259035	R_cType	AT1G26650	2.83e-48	| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G69430.1); Has 205 Blast hits to 204 proteins in 17 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 205; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr1:9210335-9211342 FORWARD LENGTH=335
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g1_i1:351-653(-)	2.62686096345954	0.0304583589354481	R_cType	AT1G33730	1.8e-29	| Symbols: CYP76C5 | cytochrome P450, family 76, subfamily C, polypeptide 5 | chr1:12227279-12228460 FORWARD LENGTH=368
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g2_i1:1-297(-)	6.45904138452271	0.00196636540805691	R_cType	AT1G33730	2.19e-32	| Symbols: CYP76C5 | cytochrome P450, family 76, subfamily C, polypeptide 5 | chr1:12227279-12228460 FORWARD LENGTH=368
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158641_c0_g2_i1:1-414(+)	5.97393012265822	0.00307656782081291	R_cType	AT5G40010	5.46e-28	| Symbols: AATP1 | AAA-ATPase 1 | chr5:16020218-16021762 REVERSE LENGTH=514
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR159029_c0_g2_i2:2-439(-)	5.63268409447572	0.036471457949978	R_cType	AT3G52500	7.71e-15	| Symbols:  | Eukaryotic aspartyl protease family protein | chr3:19465644-19467053 REVERSE LENGTH=469
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR159264_c0_g1_i1:3-632(-)	3.80618578802042	0.0306846478410556	R_cType	AT3G01750	1.86e-58	| Symbols:  | Ankyrin repeat family protein | chr3:270615-272691 FORWARD LENGTH=664
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR159709_c0_g1_i1:365-1432(-)	4.07871265775499	0.036940338661973	R_cType	AT5G15510	5.64e-57	| Symbols:  | TPX2 (targeting protein for Xklp2) protein family | chr5:5034120-5036614 FORWARD LENGTH=497
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR160309_c0_g1_i1:785-2671(-)	3.8917269403765	0.00111320411863013	R_cType	AT1G30900	0	| Symbols: VSR6, VSR3;3, BP80-3;3 | VACUOLAR SORTING RECEPTOR 6 | chr1:10997275-11000543 FORWARD LENGTH=631
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR160478_c2_g2_i1:2-391(-)	4.44426420934742	0.0272281961721256	R_cType	AT4G25835	8.93e-53	| Symbols:  | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr4:13136117-13137637 FORWARD LENGTH=506
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR160478_c2_g3_i1:2-391(-)	3.60411985190075	0.0048698757767983	R_cType	AT5G40010	7.14e-52	| Symbols: AATP1 | AAA-ATPase 1 | chr5:16020218-16021762 REVERSE LENGTH=514
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR160616_c0_g1_i1:109-1131(+)	3.0174127433414	0.00956165825917578	R_cType	AT4G23340	8.82e-44	| Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr4:12195719-12196793 REVERSE LENGTH=324
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR160723_c0_g1_i1:1-384(-)	3.06976628757151	0.0408887514675977	R_cType	AT5G40010	4.08e-24	| Symbols: AATP1 | AAA-ATPase 1 | chr5:16020218-16021762 REVERSE LENGTH=514
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR160723_c0_g1_i3:2-445(-)	3.64237700059581	0.0273456417608486	R_cType	AT5G40010	1.32e-29	| Symbols: AATP1 | AAA-ATPase 1 | chr5:16020218-16021762 REVERSE LENGTH=514
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR160723_c0_g6_i2:3-368(-)	5.14011158315658	0.00140890510662721	R_cType	AT5G40010	1.15e-21	| Symbols: AATP1 | AAA-ATPase 1 | chr5:16020218-16021762 REVERSE LENGTH=514
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR161108_c0_g1_i1:193-1299(+)	2.10903583715877	0.0150701409075296	Both	AT4G18220	2.34e-70	| Symbols:  | Drug/metabolite transporter superfamily protein | chr4:10078768-10080109 FORWARD LENGTH=344
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR161188_c0_g1_i3:437-886(-)	5.68111600579768	0.00604168094175688	R_cType	AT1G79130	6.68e-16	| Symbols:  | SAUR-like auxin-responsive protein family  | chr1:29771319-29771723 FORWARD LENGTH=134
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR161218_c1_g1_i1:493-3636(-)	5.7505118433917	0.0166980153258816	R_cType	AT3G02170	2.58e-33	| Symbols: LNG2 | longifolia2 | chr3:396208-399393 REVERSE LENGTH=905
