qseqid	sseqid	evalue	bitscore	length	pident	ppos	qcovs	qlen	qstart	qend	qframe	slen	sstart	send	sframe	staxid	sskingdom	sscinames	scomnames	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	ref|XP_020528577.1|	9.63e-53	190	149	63.758	80.54	99	150	2	150	1	1859	221	369	1	13333	Eukaryota	Amborella trichopoda	Amborella trichopoda	probable LRR receptor-like serine/threonine-protein kinase At1g56130 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	ref|XP_020528577.1|	3.23e-45	169	130	66.154	82.31	99	150	20	149	1	1859	1073	1202	1	13333	Eukaryota	Amborella trichopoda	Amborella trichopoda	probable LRR receptor-like serine/threonine-protein kinase At1g56130 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	ref|XP_037493497.1|	2.04e-52	178	150	60.667	76.67	100	150	1	150	1	313	10	159	1	180498	Eukaryota	Jatropha curcas	Jatropha curcas	probable LRR receptor-like serine/threonine-protein kinase At1g56140 [Jatropha curcas]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	ref|XP_019450589.1|	3.55e-52	189	150	64.000	80.67	100	150	1	150	1	2187	1373	1522	1	3871	Eukaryota	Lupinus angustifolius	narrow-leaved blue lupine	PREDICTED: uncharacterized protein LOC109352863 [Lupinus angustifolius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	ref|XP_019450589.1|	6.72e-49	179	150	62.000	77.33	100	150	1	150	1	2187	230	379	1	3871	Eukaryota	Lupinus angustifolius	narrow-leaved blue lupine	PREDICTED: uncharacterized protein LOC109352863 [Lupinus angustifolius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	ref|XP_019450589.1|	3.35e-11	71.6	176	34.091	46.59	100	150	2	149	1	2187	1302	1475	1	3871	Eukaryota	Lupinus angustifolius	narrow-leaved blue lupine	PREDICTED: uncharacterized protein LOC109352863 [Lupinus angustifolius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	ref|XP_019450589.1|	7.45e-11	70.5	176	34.091	47.73	100	150	2	149	1	2187	159	332	1	3871	Eukaryota	Lupinus angustifolius	narrow-leaved blue lupine	PREDICTED: uncharacterized protein LOC109352863 [Lupinus angustifolius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gb|OIW08166.1|	4.63e-52	188	150	64.000	80.67	100	150	1	150	1	2496	1285	1434	1	3871	Eukaryota	Lupinus angustifolius	narrow-leaved blue lupine	hypothetical protein TanjilG_06579 [Lupinus angustifolius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gb|OIW08166.1|	8.68e-49	179	150	62.000	77.33	100	150	1	150	1	2496	230	379	1	3871	Eukaryota	Lupinus angustifolius	narrow-leaved blue lupine	hypothetical protein TanjilG_06579 [Lupinus angustifolius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gb|OIW08166.1|	3.40e-11	71.6	176	34.091	46.59	100	150	2	149	1	2496	1214	1387	1	3871	Eukaryota	Lupinus angustifolius	narrow-leaved blue lupine	hypothetical protein TanjilG_06579 [Lupinus angustifolius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gb|OIW08166.1|	7.71e-11	70.5	176	34.091	47.73	100	150	2	149	1	2496	159	332	1	3871	Eukaryota	Lupinus angustifolius	narrow-leaved blue lupine	hypothetical protein TanjilG_06579 [Lupinus angustifolius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gb|KAF5477356.1|	5.78e-52	174	150	60.000	74.00	100	150	1	150	1	227	54	203	1	51240	Eukaryota	Juglans regia	English walnut	hypothetical protein F2P56_004005 [Juglans regia]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	ref|XP_010274130.1|	1.03e-51	187	149	63.758	77.85	99	150	2	150	1	1045	235	383	1	4432	Eukaryota	Nelumbo nucifera	sacred lotus	PREDICTED: probable LRR receptor-like serine/threonine-protein kinase At1g56140 [Nelumbo nucifera]<>TPA_asm: hypothetical protein HUJ06_001917 [Nelumbo nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gb|KAF8052368.1|	1.14e-51	187	150	64.000	78.67	100	150	1	150	1	1022	229	378	1	3728	Eukaryota	Sinapis alba	white mustard	hypothetical protein N665_1568s0006 [Sinapis alba]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	ref|XP_021890096.1|	1.79e-51	178	150	61.333	76.00	100	150	1	150	1	386	228	377	1	3649	Eukaryota	Carica papaya	papaya	probable LRR receptor-like serine/threonine-protein kinase At1g56130 isoform X1 [Carica papaya]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	ref|XP_030441476.1|	2.55e-51	174	149	59.732	73.15	99	150	2	150	1	247	55	203	1	219896	Eukaryota	Syzygium oleosum	Syzygium oleosum	probable LRR receptor-like serine/threonine-protein kinase At1g56140, partial [Syzygium oleosum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157559_c0_g2_i1:124-2079(+)	gb|RWR83265.1|	0.0	685	643	52.877	68.58	98	652	7	645	1	735	93	726	1	337451	Eukaryota	Cinnamomum micranthum f. kanehirae	Cinnamomum micranthum f. kanehirae	putative metallophosphoesterase [Cinnamomum micranthum f. kanehirae]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157559_c0_g2_i1:124-2079(+)	ref|XP_010916512.1|	0.0	623	643	47.900	64.39	98	652	7	645	1	732	94	728	1	51953	Eukaryota	Elaeis guineensis	African oil palm	putative metallophosphoesterase At3g03305 [Elaeis guineensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157559_c0_g2_i1:124-2079(+)	ref|XP_008809810.2|	0.0	621	647	47.450	63.83	98	652	6	645	1	732	93	728	1	42345	Eukaryota	Phoenix dactylifera	date palm	putative metallophosphoesterase At3g03305 [Phoenix dactylifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157559_c0_g2_i1:124-2079(+)	ref|XP_020684449.1|	0.0	601	643	48.834	63.61	98	652	7	644	1	724	95	724	1	906689	Eukaryota	Dendrobium catenatum	Dendrobium catenatum	putative metallophosphoesterase At3g03305 isoform X1 [Dendrobium catenatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157559_c0_g2_i1:124-2079(+)	gb|KAG1334728.1|	0.0	600	643	46.501	63.14	98	652	7	645	1	756	118	752	1	13894	Eukaryota	Cocos nucifera	coconut palm	putative metallophosphoesterase [Cocos nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157559_c0_g2_i1:124-2079(+)	gb|ONK75170.1|	0.0	598	644	49.224	62.73	98	652	7	643	1	726	122	725	1	4686	Eukaryota	Asparagus officinalis	garden asparagus	uncharacterized protein A4U43_C03F14080, partial [Asparagus officinalis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157559_c0_g2_i1:124-2079(+)	ref|XP_020257007.1|	0.0	597	644	49.224	62.73	98	652	7	643	1	684	80	683	1	4686	Eukaryota	Asparagus officinalis	garden asparagus	putative metallophosphoesterase At3g03305 [Asparagus officinalis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157559_c0_g2_i1:124-2079(+)	ref|XP_031497060.1|	0.0	583	646	48.142	63.62	98	652	7	644	1	745	99	731	1	210225	Eukaryota	Nymphaea colorata	Nymphaea colorata	putative metallophosphoesterase At3g03305 [Nymphaea colorata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157559_c0_g2_i1:124-2079(+)	ref|XP_006826869.1|	0.0	582	597	50.084	66.00	92	652	7	603	1	698	82	666	1	13333	Eukaryota	Amborella trichopoda	Amborella trichopoda	putative metallophosphoesterase At3g03305 isoform X1 [Amborella trichopoda]<>hypothetical protein AMTR_s00010p00125180 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157559_c0_g2_i1:124-2079(+)	ref|XP_020521536.1|	0.0	580	597	50.084	66.00	92	652	7	603	1	622	6	590	1	13333	Eukaryota	Amborella trichopoda	Amborella trichopoda	putative metallophosphoesterase At3g03305 isoform X2 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i1:290-643(+)	gb|ABK26250.1|	1.61e-77	238	118	99.153	100.00	100	118	1	118	1	226	1	118	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i1:290-643(+)	gb|AEW08347.1|	4.57e-50	165	97	81.443	88.66	82	118	22	118	1	135	1	97	1	3347	Eukaryota	Pinus radiata;Pinus taeda	Monterey pine;loblolly pine	hypothetical protein 2_6699_01, partial [Pinus radiata]<>hypothetical protein 2_6699_01, partial [Pinus taeda]<>hypothetical protein 2_6699_01, partial [Pinus taeda]<>hypothetical protein 2_6699_01, partial [Pinus taeda]<>hypothetical protein 2_6699_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i1:290-643(+)	gb|AFG49021.1|	4.62e-50	165	97	81.443	88.66	82	118	22	118	1	135	1	97	1	3352	Eukaryota	Pinus taeda	loblolly pine	hypothetical protein 2_6699_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i1:290-643(+)	ref|XP_006829478.3|	9.54e-36	132	106	61.321	71.70	88	118	14	117	1	218	5	110	1	13333	Eukaryota	Amborella trichopoda	Amborella trichopoda	germin-like protein subfamily 1 member 1 [Amborella trichopoda]<>hypothetical protein AMTR_s00074p00061830 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i1:290-643(+)	gb|PWA89317.1|	2.41e-33	125	109	55.046	67.89	91	118	11	117	1	218	1	109	1	35608	Eukaryota	Artemisia annua	sweet wormwood	germin-like protein 7 [Artemisia annua]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i1:290-643(+)	ref|XP_023763907.1|	4.77e-33	125	109	56.881	67.89	91	118	11	117	1	218	1	109	1	4236	Eukaryota	Lactuca sativa	Lactuca sativa	germin-like protein subfamily 1 member 1 [Lactuca sativa]<>hypothetical protein LSAT_8X163140 [Lactuca sativa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i1:290-643(+)	ref|XP_017218585.1|	1.51e-32	123	109	57.798	67.89	91	118	11	117	1	217	1	108	1	79200	Eukaryota	Daucus carota subsp. sativus	Daucus carota subsp. sativus	PREDICTED: germin-like protein subfamily 1 member 1 [Daucus carota subsp. sativus]<>hypothetical protein DCAR_024506 [Daucus carota subsp. sativus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i1:290-643(+)	emb|CAB4112162.1|	2.88e-32	122	109	56.881	66.97	91	118	11	117	1	218	1	109	1	75948	Eukaryota	Lactuca saligna	Lactuca saligna	unnamed protein product [Lactuca saligna]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i1:290-643(+)	ref|XP_021628677.1|	3.56e-32	122	88	65.909	75.00	75	118	30	117	1	217	22	109	1	3983	Eukaryota	Manihot esculenta	cassava	germin-like protein subfamily 1 member 1 [Manihot esculenta]<>hypothetical protein MANES_01G194800 [Manihot esculenta]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i1:290-643(+)	gb|KAF2302451.1|	4.56e-32	123	87	65.517	75.86	74	118	31	117	1	240	45	131	1	3981	Eukaryota	Hevea brasiliensis	rubber tree	hypothetical protein GH714_036399 [Hevea brasiliensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i2:2-601(+)	gb|ABK26250.1|	1.42e-65	211	118	93.220	98.31	59	200	83	200	1	226	1	118	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i2:2-601(+)	gb|AEW08347.1|	8.36e-49	165	97	81.443	88.66	49	200	104	200	1	135	1	97	1	3347	Eukaryota	Pinus radiata;Pinus taeda	Monterey pine;loblolly pine	hypothetical protein 2_6699_01, partial [Pinus radiata]<>hypothetical protein 2_6699_01, partial [Pinus taeda]<>hypothetical protein 2_6699_01, partial [Pinus taeda]<>hypothetical protein 2_6699_01, partial [Pinus taeda]<>hypothetical protein 2_6699_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i2:2-601(+)	gb|AFG49021.1|	8.73e-49	165	97	81.443	88.66	49	200	104	200	1	135	1	97	1	3352	Eukaryota	Pinus taeda	loblolly pine	hypothetical protein 2_6699_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i2:2-601(+)	ref|XP_006829478.3|	4.58e-35	133	104	62.500	73.08	51	200	98	199	1	218	7	110	1	13333	Eukaryota	Amborella trichopoda	Amborella trichopoda	germin-like protein subfamily 1 member 1 [Amborella trichopoda]<>hypothetical protein AMTR_s00074p00061830 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i2:2-601(+)	gb|PWA89317.1|	1.30e-31	124	109	55.046	67.89	54	200	93	199	1	218	1	109	1	35608	Eukaryota	Artemisia annua	sweet wormwood	germin-like protein 7 [Artemisia annua]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i2:2-601(+)	gb|KAD5960189.1|	1.34e-31	124	104	60.577	73.08	51	200	98	199	1	218	7	109	1	192012	Eukaryota	Mikania micrantha	Mikania micrantha	hypothetical protein E3N88_11661 [Mikania micrantha]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i2:2-601(+)	ref|XP_023763907.1|	2.98e-31	123	109	56.881	67.89	54	200	93	199	1	218	1	109	1	4236	Eukaryota	Lactuca sativa	Lactuca sativa	germin-like protein subfamily 1 member 1 [Lactuca sativa]<>hypothetical protein LSAT_8X163140 [Lactuca sativa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i2:2-601(+)	ref|XP_030553710.1|	8.64e-31	122	106	61.321	71.70	52	200	96	199	1	226	13	117	1	178133	Eukaryota	Rhodamnia argentea	Rhodamnia argentea	germin-like protein subfamily 1 member 1 [Rhodamnia argentea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i2:2-601(+)	ref|XP_021628677.1|	1.10e-30	122	88	65.909	75.00	44	200	112	199	1	217	22	109	1	3983	Eukaryota	Manihot esculenta	cassava	germin-like protein subfamily 1 member 1 [Manihot esculenta]<>hypothetical protein MANES_01G194800 [Manihot esculenta]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i2:2-601(+)	gb|KAF2302451.1|	1.27e-30	122	87	65.517	75.86	44	200	113	199	1	240	45	131	1	3981	Eukaryota	Hevea brasiliensis	rubber tree	hypothetical protein GH714_036399 [Hevea brasiliensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i1:164-1234(-)	ref|XP_038722106.1|	1.08e-50	183	314	35.987	59.24	88	357	20	333	1	358	46	341	1	458696	Eukaryota	Tripterygium wilfordii	Tripterygium wilfordii	uncharacterized protein LOC120014259 [Tripterygium wilfordii]<>hypothetical protein HS088_TW02G00538 [Tripterygium wilfordii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i1:164-1234(-)	ref|XP_002522492.1|	5.55e-50	181	309	35.922	59.55	87	357	15	323	1	363	46	336	1	3988	Eukaryota	Ricinus communis	castor bean	uncharacterized protein LOC8281860 [Ricinus communis]<>conserved hypothetical protein [Ricinus communis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i1:164-1234(-)	emb|CAA7393499.1|	5.68e-50	180	310	39.355	57.74	87	357	19	327	1	316	14	304	1	51605	Eukaryota	Spirodela intermedia	Spirodela intermedia	unnamed protein product [Spirodela intermedia]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i1:164-1234(-)	ref|XP_034932160.1|	7.91e-50	180	327	35.168	58.72	91	357	10	335	1	346	39	345	1	43335	Eukaryota	Populus alba	white poplar	uncharacterized protein LOC118062495 [Populus alba]<>hypothetical protein D5086_0000157170 [Populus alba]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i1:164-1234(-)	gb|KAF9846396.1|	8.94e-50	181	321	34.891	58.57	90	357	15	334	1	360	43	344	1	3696	Eukaryota	Populus deltoides	Populus deltoides	hypothetical protein H0E87_021152 [Populus deltoides]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i1:164-1234(-)	ref|XP_024463562.1|	9.73e-50	181	321	34.891	58.57	90	357	15	334	1	360	43	344	1	3694	Eukaryota	Populus trichocarpa	black cottonwood	uncharacterized protein LOC7498192 [Populus trichocarpa]<>hypothetical protein POPTR_008G091500 [Populus trichocarpa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i1:164-1234(-)	ref|XP_015075824.1|	2.37e-49	179	321	35.202	58.88	89	357	10	327	1	354	30	331	1	28526	Eukaryota	Solanum pennellii	Solanum pennellii	uncharacterized protein LOC107019991 [Solanum pennellii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i1:164-1234(-)	dbj|GFQ02044.1|	3.35e-49	179	312	35.577	57.69	87	357	16	327	1	358	47	341	1	374723	Eukaryota	Phtheirospermum japonicum	Phtheirospermum japonicum	hypothetical protein PHJA_002348300 [Phtheirospermum japonicum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i1:164-1234(-)	ref|XP_012067712.1|	5.82e-49	179	321	34.268	57.63	90	357	7	327	1	364	39	341	1	180498	Eukaryota	Jatropha curcas	Jatropha curcas	uncharacterized protein LOC105630496 [Jatropha curcas]<>hypothetical protein JCGZ_15656 [Jatropha curcas]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i1:164-1234(-)	ref|XP_004239096.1|	6.96e-49	178	313	35.463	58.79	87	357	16	327	1	355	39	332	1	4081	Eukaryota	Solanum lycopersicum	tomato	uncharacterized protein LOC101256486 [Solanum lycopersicum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i4:470-1552(-)	ref|XP_015075824.1|	4.12e-52	187	321	36.449	59.81	88	361	9	325	1	354	32	331	1	28526	Eukaryota	Solanum pennellii	Solanum pennellii	uncharacterized protein LOC107019991 [Solanum pennellii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i4:470-1552(-)	ref|XP_004239096.1|	1.08e-51	186	336	35.119	58.04	93	361	13	346	1	355	39	353	1	4081	Eukaryota	Solanum lycopersicum	tomato	uncharacterized protein LOC101256486 [Solanum lycopersicum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i4:470-1552(-)	ref|XP_009624255.1|	1.21e-51	186	333	35.135	57.96	92	361	16	346	1	362	49	360	1	4098	Eukaryota	Nicotiana tomentosiformis	Nicotiana tomentosiformis	uncharacterized protein LOC104115351 [Nicotiana tomentosiformis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i4:470-1552(-)	gb|TMW95928.1|	1.36e-51	185	315	36.508	59.68	87	361	13	325	1	355	39	332	1	4083	Eukaryota	Solanum chilense	Solanum chilense	hypothetical protein EJD97_008165 [Solanum chilense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i4:470-1552(-)	dbj|GFQ02044.1|	1.41e-51	185	315	36.825	58.73	87	361	13	325	1	358	47	341	1	374723	Eukaryota	Phtheirospermum japonicum	Phtheirospermum japonicum	hypothetical protein PHJA_002348300 [Phtheirospermum japonicum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i4:470-1552(-)	ref|XP_016481053.1|	2.27e-51	185	333	34.835	57.96	92	361	16	346	1	362	49	360	1	4097	Eukaryota	Nicotiana tabacum	common tobacco	PREDICTED: uncharacterized protein LOC107802126 [Nicotiana tabacum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i4:470-1552(-)	ref|XP_021910538.1|	6.81e-51	183	322	36.335	59.32	89	361	12	331	1	353	36	336	1	3649	Eukaryota	Carica papaya	papaya	uncharacterized protein LOC110824267 [Carica papaya]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i4:470-1552(-)	ref|XP_009795710.1|	7.15e-51	184	333	35.135	57.66	92	361	16	346	1	362	49	360	1	4096	Eukaryota	Nicotiana sylvestris;Nicotiana tabacum	wood tobacco;common tobacco	PREDICTED: uncharacterized protein LOC104242365 [Nicotiana sylvestris]<>PREDICTED: uncharacterized protein LOC107780385 [Nicotiana tabacum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i4:470-1552(-)	ref|XP_012067712.1|	1.35e-50	183	323	35.604	58.20	88	361	8	325	1	364	43	341	1	180498	Eukaryota	Jatropha curcas	Jatropha curcas	uncharacterized protein LOC105630496 [Jatropha curcas]<>hypothetical protein JCGZ_15656 [Jatropha curcas]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i4:470-1552(-)	ref|XP_004299927.1|	2.41e-50	182	315	36.508	61.27	87	361	13	325	1	358	40	334	1	101020	Eukaryota	Fragaria vesca subsp. vesca	Fragaria vesca subsp. vesca	PREDICTED: uncharacterized protein LOC101307497 [Fragaria vesca subsp. vesca]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g1_i1:351-653(-)	gb|ABK24537.1|	1.08e-51	179	99	86.869	89.90	98	101	1	99	1	514	415	513	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g1_i1:351-653(-)	gb|AEW07907.1|	8.07e-51	167	94	84.043	92.55	93	101	1	94	1	163	70	163	1	3347	Eukaryota	Pinus radiata	Monterey pine	hypothetical protein 0_14114_01, partial [Pinus radiata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g1_i1:351-653(-)	gb|ABK23613.1|	8.25e-51	173	100	81.000	88.00	99	101	1	100	1	361	262	361	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g1_i1:351-653(-)	gb|AFG68600.1|	4.97e-50	165	94	82.979	91.49	93	101	1	94	1	163	70	163	1	3352	Eukaryota	Pinus taeda	loblolly pine	hypothetical protein 0_14114_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g1_i1:351-653(-)	gb|AFG68596.1|	7.92e-49	162	94	81.915	90.43	93	101	1	94	1	163	70	163	1	3352	Eukaryota	Pinus taeda	loblolly pine	hypothetical protein 0_14114_01, partial [Pinus taeda]<>hypothetical protein 0_14114_01, partial [Pinus taeda]<>hypothetical protein 0_14114_01, partial [Pinus taeda]<>hypothetical protein 0_14114_01, partial [Pinus taeda]<>hypothetical protein 0_14114_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g1_i1:351-653(-)	gb|AAN05418.1|	4.16e-42	147	93	69.892	84.95	92	101	1	93	1	208	114	206	1	80863	Eukaryota	Populus tremula x Populus alba	Populus tremula x Populus alba	putative cytochrome P450, partial [Populus tremula x Populus alba]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g1_i1:351-653(-)	gb|RLM85628.1|	3.25e-41	142	93	69.892	82.80	92	101	1	93	1	148	52	144	1	4540	Eukaryota	Panicum miliaceum	Panicum miliaceum	hypothetical protein C2845_PM04G17240 [Panicum miliaceum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g1_i1:351-653(-)	gb|RLM85860.1|	4.82e-41	144	93	68.817	84.95	92	101	1	93	1	211	116	208	1	4540	Eukaryota	Panicum miliaceum	Panicum miliaceum	cytochrome P450 71A1-like isoform X1 [Panicum miliaceum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g1_i1:351-653(-)	gb|KAG0543874.1|	1.34e-40	144	93	67.742	80.65	92	101	1	93	1	249	155	247	1	4558	Eukaryota	Sorghum bicolor	sorghum	hypothetical protein BDA96_02G226500 [Sorghum bicolor]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g1_i1:351-653(-)	gb|ONM22200.1|	1.50e-40	141	93	68.817	81.72	92	101	1	93	1	161	66	158	1	4577	Eukaryota	Zea mays	Zea mays	Flavonoid 3-monooxygenase [Zea mays]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g2_i1:1-297(-)	gb|AFG68600.1|	4.67e-53	173	93	89.247	95.70	94	99	1	93	1	163	70	162	1	3352	Eukaryota	Pinus taeda	loblolly pine	hypothetical protein 0_14114_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g2_i1:1-297(-)	gb|AEW07907.1|	3.82e-52	171	93	88.172	94.62	94	99	1	93	1	163	70	162	1	3347	Eukaryota	Pinus radiata	Monterey pine	hypothetical protein 0_14114_01, partial [Pinus radiata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g2_i1:1-297(-)	gb|AFG68596.1|	7.79e-52	170	93	88.172	94.62	94	99	1	93	1	163	70	162	1	3352	Eukaryota	Pinus taeda	loblolly pine	hypothetical protein 0_14114_01, partial [Pinus taeda]<>hypothetical protein 0_14114_01, partial [Pinus taeda]<>hypothetical protein 0_14114_01, partial [Pinus taeda]<>hypothetical protein 0_14114_01, partial [Pinus taeda]<>hypothetical protein 0_14114_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g2_i1:1-297(-)	gb|ABK24537.1|	9.76e-52	179	99	85.859	89.90	100	99	1	99	1	514	415	513	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
