qseqid	sseqid	evalue	bitscore	length	pident	ppos	qcovs	qlen	qstart	qend	qframe	slen	sstart	send	sframe	staxid	sskingdom	sscinames	scomnames	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156881_c3_g3_i1:227-568(+)	gi|1371517403|gb|PSS13536.1|	2.10e-27	111	114	50.000	66.67	100	114	1	114	1	289	45	158	1	1590841	Eukaryota	Actinidia chinensis var. chinensis	Actinidia chinensis var. chinensis	Homeobox-leucine zipper protein like [Actinidia chinensis var. chinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156881_c3_g3_i1:227-568(+)	gi|357533873|gb|AET82990.1|	4.21e-27	106	106	51.887	70.75	93	114	7	112	1	146	8	109	1	1115832	Eukaryota	Pinus contorta subsp. contorta	Pinus contorta subsp. contorta	hypothetical protein, partial [Pinus contorta subsp. contorta]<>hypothetical protein, partial [Pinus contorta subsp. contorta]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156881_c3_g3_i1:227-568(+)	gi|76577747|gb|ABA54144.1|	4.59e-27	110	108	52.778	70.37	95	114	7	114	1	309	61	164	1	3330	Eukaryota	Picea glauca	white spruce	homeobox-leucine zipper-like protein [Picea glauca]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156881_c3_g3_i1:227-568(+)	gi|1269966995|ref|XP_022733835.1|	4.75e-27	110	112	52.679	68.75	96	114	2	110	1	291	48	153	1	66656	Eukaryota	Durio zibethinus	Durio zibethinus	homeobox-leucine zipper protein ATHB-13-like [Durio zibethinus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156881_c3_g3_i1:227-568(+)	gi|116787413|gb|ABK24498.1|	5.33e-27	110	108	52.778	70.37	95	114	7	114	1	309	61	164	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156881_c3_g3_i1:227-568(+)	gi|1142625054|gb|ONL94116.1|	6.39e-27	107	110	51.818	66.36	96	114	1	110	1	203	77	185	1	4577	Eukaryota	Zea mays	Zea mays	Homeobox-transcription factor 102 [Zea mays]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156881_c3_g3_i1:227-568(+)	gi|357533803|gb|AET82955.1|	6.80e-27	106	106	51.887	69.81	93	114	7	112	1	146	8	109	1	476179	Eukaryota	Pinus contorta var. bolanderi;Pinus contorta subsp. contorta	Pinus contorta var. bolanderi;Pinus contorta subsp. contorta	hypothetical protein, partial [Pinus contorta var. bolanderi]<>hypothetical protein, partial [Pinus contorta var. bolanderi]<>hypothetical protein, partial [Pinus contorta subsp. contorta]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|116791236|gb|ABK25905.1|	1.52e-64	211	141	69.504	82.98	99	143	2	142	1	405	265	405	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|1273157720|gb|PIA39452.1|	6.78e-59	188	140	60.714	77.86	98	143	3	142	1	140	1	140	1	218851	Eukaryota	Aquilegia coerulea	Aquilegia coerulea	hypothetical protein AQUCO_02600121v1 [Aquilegia coerulea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|1273157721|gb|PIA39453.1|	1.28e-58	188	141	60.284	77.30	99	143	2	142	1	169	29	169	1	218851	Eukaryota	Aquilegia coerulea	Aquilegia coerulea	hypothetical protein AQUCO_02600121v1, partial [Aquilegia coerulea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|1390666510|gb|AWL83217.1|	2.48e-58	195	140	63.571	79.29	98	143	3	142	1	403	264	403	1	1867930	Eukaryota	Taxodium distichum x Taxodium mucronatum	Taxodium distichum x Taxodium mucronatum	ADH4 [Taxodium distichum x Taxodium mucronatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|22655730|gb|AAN04147.1|	1.66e-57	184	142	58.451	78.87	98	143	3	142	1	142	1	142	1	39947	Eukaryota	Oryza sativa Japonica Group	Japanese rice	Putative alcohol dehydrogenase [Oryza sativa Japonica Group]<>Putative alcohol dehydrogenase [Oryza sativa Japonica Group]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|1492250958|gb|RLN17734.1|	3.24e-57	184	142	59.155	79.58	98	143	3	142	1	142	1	142	1	4540	Eukaryota	Panicum miliaceum	Panicum miliaceum	hypothetical protein C2845_PM02G17180 [Panicum miliaceum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|388511183|gb|AFK43653.1|	3.68e-57	188	140	56.429	80.71	98	143	3	142	1	269	130	269	1	34305	Eukaryota	Lotus japonicus	Lotus japonicus	unknown [Lotus japonicus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|1238325353|gb|PAN47986.1|	1.53e-56	182	142	58.451	80.28	98	143	3	142	1	142	1	142	1	206008	Eukaryota	Panicum hallii	Panicum hallii	hypothetical protein PAHAL_9G278900 [Panicum hallii]<>hypothetical protein PAHAL_9G278900 [Panicum hallii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|1389793567|ref|XP_024994985.1|	1.82e-56	190	142	57.746	81.69	99	143	1	142	1	388	247	388	1	59895	Eukaryota	Cynara cardunculus var. scolymus	Cynara cardunculus var. scolymus	alcohol dehydrogenase-like 3 [Cynara cardunculus var. scolymus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|1385040701|gb|PVH32137.1|	4.98e-56	186	142	59.859	79.58	98	143	3	142	1	318	177	318	1	206008	Eukaryota	Panicum hallii	Panicum hallii	hypothetical protein PAHAL_9G327300 [Panicum hallii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|116791236|gb|ABK25905.1|	1.52e-64	211	141	69.504	82.98	99	143	2	142	1	405	265	405	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|1273157720|gb|PIA39452.1|	6.78e-59	188	140	60.714	77.86	98	143	3	142	1	140	1	140	1	218851	Eukaryota	Aquilegia coerulea	Aquilegia coerulea	hypothetical protein AQUCO_02600121v1 [Aquilegia coerulea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|1273157721|gb|PIA39453.1|	1.28e-58	188	141	60.284	77.30	99	143	2	142	1	169	29	169	1	218851	Eukaryota	Aquilegia coerulea	Aquilegia coerulea	hypothetical protein AQUCO_02600121v1, partial [Aquilegia coerulea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|1390666510|gb|AWL83217.1|	2.48e-58	195	140	63.571	79.29	98	143	3	142	1	403	264	403	1	1867930	Eukaryota	Taxodium distichum x Taxodium mucronatum	Taxodium distichum x Taxodium mucronatum	ADH4 [Taxodium distichum x Taxodium mucronatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|22655730|gb|AAN04147.1|	1.66e-57	184	142	58.451	78.87	98	143	3	142	1	142	1	142	1	39947	Eukaryota	Oryza sativa Japonica Group	Japanese rice	Putative alcohol dehydrogenase [Oryza sativa Japonica Group]<>Putative alcohol dehydrogenase [Oryza sativa Japonica Group]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|1492250958|gb|RLN17734.1|	3.24e-57	184	142	59.155	79.58	98	143	3	142	1	142	1	142	1	4540	Eukaryota	Panicum miliaceum	Panicum miliaceum	hypothetical protein C2845_PM02G17180 [Panicum miliaceum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|388511183|gb|AFK43653.1|	3.68e-57	188	140	56.429	80.71	98	143	3	142	1	269	130	269	1	34305	Eukaryota	Lotus japonicus	Lotus japonicus	unknown [Lotus japonicus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|1238325353|gb|PAN47986.1|	1.53e-56	182	142	58.451	80.28	98	143	3	142	1	142	1	142	1	206008	Eukaryota	Panicum hallii	Panicum hallii	hypothetical protein PAHAL_9G278900 [Panicum hallii]<>hypothetical protein PAHAL_9G278900 [Panicum hallii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|1389793567|ref|XP_024994985.1|	1.82e-56	190	142	57.746	81.69	99	143	1	142	1	388	247	388	1	59895	Eukaryota	Cynara cardunculus var. scolymus	Cynara cardunculus var. scolymus	alcohol dehydrogenase-like 3 [Cynara cardunculus var. scolymus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156901_c0_g1_i1:80-508(+)	gi|1385040701|gb|PVH32137.1|	4.98e-56	186	142	59.859	79.58	98	143	3	142	1	318	177	318	1	206008	Eukaryota	Panicum hallii	Panicum hallii	hypothetical protein PAHAL_9G327300 [Panicum hallii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156916_c1_g1_i3:403-1200(-)	gi|294462800|gb|ADE76943.1|	2.04e-97	292	188	76.596	81.38	71	266	54	241	1	189	1	174	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156916_c1_g1_i3:403-1200(-)	gi|116785516|gb|ABK23754.1|	5.25e-87	265	129	99.225	99.22	48	266	76	204	1	163	1	129	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156916_c1_g1_i3:403-1200(-)	gi|294464345|gb|ADE77685.1|	5.22e-67	220	248	52.016	62.90	77	266	58	263	1	319	75	318	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156916_c1_g1_i3:403-1200(-)	gi|116789200|gb|ABK25156.1|	2.56e-59	197	241	48.133	53.94	76	266	64	264	1	220	1	214	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156916_c1_g1_i3:403-1200(-)	gi|116790960|gb|ABK25804.1|	1.48e-58	195	241	48.548	55.19	76	266	64	264	1	229	1	223	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156916_c1_g1_i3:403-1200(-)	gi|116782975|gb|ABK22747.1|	5.36e-42	152	179	49.162	56.42	52	266	64	202	1	216	1	179	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1315707558|gb|PKU71794.1|	5.43e-50	169	128	61.719	77.34	98	130	2	129	1	280	153	280	1	906689	Eukaryota	Dendrobium catenatum	Dendrobium catenatum	GABA transporter 1 [Dendrobium catenatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1335202013|gb|PNX60976.1|	7.01e-50	164	126	62.698	78.57	97	130	4	129	1	126	1	126	1	57577	Eukaryota	Trifolium pratense	Trifolium pratense	lysine/histidine transporter 1-like protein, partial [Trifolium pratense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|470115734|ref|XP_004294047.1|	1.14e-49	174	126	68.254	80.16	97	130	4	129	1	472	347	472	1	101020	Eukaryota	Fragaria vesca subsp. vesca	Fragaria vesca subsp. vesca	PREDICTED: GABA transporter 1 [Fragaria vesca subsp. vesca]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1217029934|ref|XP_021654798.1|	1.20e-49	173	126	65.079	80.95	97	130	4	129	1	448	323	448	1	3981	Eukaryota	Hevea brasiliensis	rubber tree	GABA transporter 1-like [Hevea brasiliensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1035941878|gb|OAY67775.1|	1.30e-49	171	126	63.492	80.95	97	130	4	129	1	361	236	361	1	4615	Eukaryota	Ananas comosus	pineapple	GABA transporter 1 [Ananas comosus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1219063953|ref|XP_021757892.1|	3.48e-49	171	126	64.286	82.54	97	130	4	129	1	422	297	422	1	63459	Eukaryota	Chenopodium quinoa	quinoa	LOW QUALITY PROTEIN: GABA transporter 1-like, partial [Chenopodium quinoa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1219095844|ref|XP_021774156.1|	3.63e-49	172	126	64.286	82.54	97	130	4	129	1	461	336	461	1	63459	Eukaryota	Chenopodium quinoa	quinoa	GABA transporter 1-like [Chenopodium quinoa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1219095842|ref|XP_021774155.1|	3.87e-49	172	126	64.286	82.54	97	130	4	129	1	461	336	461	1	63459	Eukaryota	Chenopodium quinoa	quinoa	GABA transporter 1-like [Chenopodium quinoa]<>GABA transporter 1-like [Chenopodium quinoa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1032302778|gb|OAP17103.1|	3.92e-49	169	126	61.905	83.33	97	130	4	129	1	332	207	332	1	3702	Eukaryota	Arabidopsis thaliana	thale cress	hypothetical protein AXX17_AT1G08030 [Arabidopsis thaliana]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|727605100|ref|XP_010475614.1|	4.41e-49	172	126	64.286	84.13	97	130	4	129	1	452	327	452	1	90675	Eukaryota	Camelina sativa	false flax	PREDICTED: GABA transporter 1 [Camelina sativa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1315707558|gb|PKU71794.1|	5.43e-50	169	128	61.719	77.34	98	130	2	129	1	280	153	280	1	906689	Eukaryota	Dendrobium catenatum	Dendrobium catenatum	GABA transporter 1 [Dendrobium catenatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1335202013|gb|PNX60976.1|	7.01e-50	164	126	62.698	78.57	97	130	4	129	1	126	1	126	1	57577	Eukaryota	Trifolium pratense	Trifolium pratense	lysine/histidine transporter 1-like protein, partial [Trifolium pratense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|470115734|ref|XP_004294047.1|	1.14e-49	174	126	68.254	80.16	97	130	4	129	1	472	347	472	1	101020	Eukaryota	Fragaria vesca subsp. vesca	Fragaria vesca subsp. vesca	PREDICTED: GABA transporter 1 [Fragaria vesca subsp. vesca]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1217029934|ref|XP_021654798.1|	1.20e-49	173	126	65.079	80.95	97	130	4	129	1	448	323	448	1	3981	Eukaryota	Hevea brasiliensis	rubber tree	GABA transporter 1-like [Hevea brasiliensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1035941878|gb|OAY67775.1|	1.30e-49	171	126	63.492	80.95	97	130	4	129	1	361	236	361	1	4615	Eukaryota	Ananas comosus	pineapple	GABA transporter 1 [Ananas comosus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1219063953|ref|XP_021757892.1|	3.48e-49	171	126	64.286	82.54	97	130	4	129	1	422	297	422	1	63459	Eukaryota	Chenopodium quinoa	quinoa	LOW QUALITY PROTEIN: GABA transporter 1-like, partial [Chenopodium quinoa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1219095844|ref|XP_021774156.1|	3.63e-49	172	126	64.286	82.54	97	130	4	129	1	461	336	461	1	63459	Eukaryota	Chenopodium quinoa	quinoa	GABA transporter 1-like [Chenopodium quinoa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1219095842|ref|XP_021774155.1|	3.87e-49	172	126	64.286	82.54	97	130	4	129	1	461	336	461	1	63459	Eukaryota	Chenopodium quinoa	quinoa	GABA transporter 1-like [Chenopodium quinoa]<>GABA transporter 1-like [Chenopodium quinoa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|1032302778|gb|OAP17103.1|	3.92e-49	169	126	61.905	83.33	97	130	4	129	1	332	207	332	1	3702	Eukaryota	Arabidopsis thaliana	thale cress	hypothetical protein AXX17_AT1G08030 [Arabidopsis thaliana]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15706_c1_g2_i3:1244-1633(+)	gi|727605100|ref|XP_010475614.1|	4.41e-49	172	126	64.286	84.13	97	130	4	129	1	452	327	452	1	90675	Eukaryota	Camelina sativa	false flax	PREDICTED: GABA transporter 1 [Camelina sativa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15710_c0_g1_i1:351-2480(+)	gi|294461739|gb|ADE76428.1|	0.0	1281	625	99.680	100.00	88	710	85	709	1	625	1	625	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15710_c0_g1_i1:351-2480(+)	gi|567897404|ref|XP_006441190.1|	0.0	896	678	61.504	78.02	95	710	20	697	1	673	12	673	1	85681	Eukaryota	Citrus clementina	Citrus clementina	metal-nicotianamine transporter YSL3 isoform X1 [Citrus clementina]<>metal-nicotianamine transporter YSL3 isoform X1 [Citrus clementina]<>metal-nicotianamine transporter YSL3 isoform X1 [Citrus clementina]<>metal-nicotianamine transporter YSL3 isoform X1 [Citrus clementina]<>metal-nicotianamine transporter YSL3 isoform X1 [Citrus clementina]<>hypothetical protein CICLE_v10019170mg [Citrus clementina]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15710_c0_g1_i1:351-2480(+)	gi|1315939293|dbj|GAY67836.1|	0.0	895	678	61.357	78.02	95	710	20	697	1	673	12	673	1	55188	Eukaryota	Citrus unshiu	Citrus unshiu	hypothetical protein CUMW_259630 [Citrus unshiu]<>hypothetical protein CUMW_259630 [Citrus unshiu]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15710_c0_g1_i1:351-2480(+)	gi|568877889|ref|XP_006491950.1|	0.0	894	678	61.209	77.88	95	710	20	697	1	673	12	673	1	2711	Eukaryota	Citrus sinensis	sweet orange	metal-nicotianamine transporter YSL3-like isoform X1 [Citrus sinensis]<>metal-nicotianamine transporter YSL3-like isoform X1 [Citrus sinensis]<>metal-nicotianamine transporter YSL3-like isoform X1 [Citrus sinensis]<>metal-nicotianamine transporter YSL3-like isoform X1 [Citrus sinensis]<>metal-nicotianamine transporter YSL3-like isoform X1 [Citrus sinensis]<>metal-nicotianamine transporter YSL3-like isoform X1 [Citrus sinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15710_c0_g1_i1:351-2480(+)	gi|1371536994|gb|PSS32970.1|	0.0	894	657	62.405	79.76	93	710	42	698	1	667	15	665	1	1590841	Eukaryota	Actinidia chinensis var. chinensis	Actinidia chinensis var. chinensis	Metal-nicotianamine transporter like [Actinidia chinensis var. chinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15710_c0_g1_i1:351-2480(+)	gi|802659114|ref|XP_012080790.1|	0.0	892	659	63.126	78.76	93	710	40	698	1	670	21	670	1	180498	Eukaryota	Jatropha curcas	Jatropha curcas	metal-nicotianamine transporter YSL3 [Jatropha curcas]<>metal-nicotianamine transporter YSL3 [Jatropha curcas]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15710_c0_g1_i1:351-2480(+)	gi|643720234|gb|KDP30688.1|	0.0	892	659	63.126	78.76	93	710	40	698	1	661	12	661	1	180498	Eukaryota	Jatropha curcas	Jatropha curcas	hypothetical protein JCGZ_16395 [Jatropha curcas]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15710_c0_g1_i1:351-2480(+)	gi|1371508255|gb|PSS04483.1|	0.0	892	659	61.760	79.67	93	710	40	698	1	667	19	665	1	1590841	Eukaryota	Actinidia chinensis var. chinensis	Actinidia chinensis var. chinensis	Metal-nicotianamine transporter like [Actinidia chinensis var. chinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15710_c0_g1_i1:351-2480(+)	gi|1025041667|ref|XP_016445307.1|	0.0	891	672	60.714	78.72	95	710	29	700	1	668	6	668	1	4097	Eukaryota	Nicotiana tabacum	common tobacco	PREDICTED: metal-nicotianamine transporter YSL3-like isoform X1 [Nicotiana tabacum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15710_c0_g1_i1:351-2480(+)	gi|720036771|ref|XP_010267463.1|	0.0	890	674	61.573	78.78	93	710	38	697	1	680	15	680	1	4432	Eukaryota	Nelumbo nucifera	sacred lotus	PREDICTED: metal-nicotianamine transporter YSL3-like [Nelumbo nucifera]<>PREDICTED: metal-nicotianamine transporter YSL3-like [Nelumbo nucifera]<>PREDICTED: metal-nicotianamine transporter YSL3-like [Nelumbo nucifera]<>PREDICTED: metal-nicotianamine transporter YSL3-like [Nelumbo nucifera]<>PREDICTED: metal-nicotianamine transporter YSL3-like [Nelumbo nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gi|1098795521|ref|XP_018859215.1|	1.09e-53	176	149	62.416	75.84	99	150	2	150	1	183	11	159	1	51240	Eukaryota	Juglans regia	English walnut	PREDICTED: probable LRR receptor-like serine/threonine-protein kinase At1g56140 [Juglans regia]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gi|1173115801|ref|XP_020528577.1|	4.31e-53	190	149	63.758	80.54	99	150	2	150	1	1859	221	369	1	13333	Eukaryota	Amborella trichopoda	Amborella trichopoda	probable LRR receptor-like serine/threonine-protein kinase At1g56130 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gi|1173115801|ref|XP_020528577.1|	1.45e-45	169	130	66.154	82.31	99	150	20	149	1	1859	1073	1202	1	13333	Eukaryota	Amborella trichopoda	Amborella trichopoda	probable LRR receptor-like serine/threonine-protein kinase At1g56130 [Amborella trichopoda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gi|1117548207|ref|XP_019450589.1|	1.59e-52	189	150	64.000	80.67	100	150	1	150	1	2187	1373	1522	1	3871	Eukaryota	Lupinus angustifolius	narrow-leaved blue lupine	PREDICTED: uncharacterized protein LOC109352863 [Lupinus angustifolius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gi|1117548207|ref|XP_019450589.1|	3.01e-49	179	150	62.000	77.33	100	150	1	150	1	2187	230	379	1	3871	Eukaryota	Lupinus angustifolius	narrow-leaved blue lupine	PREDICTED: uncharacterized protein LOC109352863 [Lupinus angustifolius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gi|1102709304|gb|OIW08166.1|	2.07e-52	188	150	64.000	80.67	100	150	1	150	1	2496	1285	1434	1	3871	Eukaryota	Lupinus angustifolius	narrow-leaved blue lupine	hypothetical protein TanjilG_06579 [Lupinus angustifolius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gi|1102709304|gb|OIW08166.1|	3.89e-49	179	150	62.000	77.33	100	150	1	150	1	2496	230	379	1	3871	Eukaryota	Lupinus angustifolius	narrow-leaved blue lupine	hypothetical protein TanjilG_06579 [Lupinus angustifolius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gi|1098786720|ref|XP_018855065.1|	2.59e-52	174	150	60.000	74.00	100	150	1	150	1	227	54	203	1	51240	Eukaryota	Juglans regia	English walnut	PREDICTED: probable LRR receptor-like serine/threonine-protein kinase At1g56140 [Juglans regia]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gi|720057963|ref|XP_010274130.1|	4.63e-52	187	149	63.758	77.85	99	150	2	150	1	1045	235	383	1	4432	Eukaryota	Nelumbo nucifera	sacred lotus	PREDICTED: probable LRR receptor-like serine/threonine-protein kinase At1g56140 [Nelumbo nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gi|1227893589|ref|XP_021890096.1|	8.01e-52	178	150	61.333	76.00	100	150	1	150	1	386	228	377	1	3649	Eukaryota	Carica papaya	papaya	probable LRR receptor-like serine/threonine-protein kinase At1g56130 isoform X1 [Carica papaya]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gi|1273156050|gb|PIA37786.1|	1.60e-51	185	149	65.101	78.52	99	150	2	150	1	853	226	373	1	218851	Eukaryota	Aquilegia coerulea	Aquilegia coerulea	hypothetical protein AQUCO_03000368v1 [Aquilegia coerulea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gi|1091444935|ref|XP_018718569.1|	2.13e-51	185	147	61.905	75.51	98	150	3	149	1	894	74	220	1	71139	Eukaryota	Eucalyptus grandis	Eucalyptus grandis	PREDICTED: probable LRR receptor-like serine/threonine-protein kinase At1g56140 [Eucalyptus grandis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	gi|1273156051|gb|PIA37787.1|	2.57e-51	185	149	65.101	78.52	99	150	2	150	1	1034	226	373	1	218851	Eukaryota	Aquilegia coerulea	Aquilegia coerulea	hypothetical protein AQUCO_03000368v1 [Aquilegia coerulea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157534_c0_g1_i1:451-1194(-)	gi|116791970|gb|ABK26182.1|	0.0	514	247	100.000	100.00	99	248	1	247	1	247	1	247	1	3332	Eukaryota	Picea sitchensis	Sitka spruce	unknown [Picea sitchensis]
